campaign_id,date,geo,city,profession,price_range,language,channel,campaign_type,impressions,clicks,conversions,spend_usd,revenue_usd,roi,quality_score
MC-10161,2024-06-18,AU,Perth,Product Manager,mid,English,social_media,acquisition,26097,629,38,85.22,33946.64,398.3412,6.0
MC-11883,2024-06-18,ES,Madrid,Software Engineer,mid,Spanish,email,awareness,63138,1739,94,429.26,113211.57,263.7366,3.0
MC-12975,2024-06-18,AU,Brisbane,Designer,premium,English,email,acquisition,34805,818,13,404.49,39248.97,97.0332,7.0
MC-11489,2024-06-18,US,Seattle,Writer,budget,English,email,retention,33694,1004,80,2822.34,8297.41,2.9399,9.0
MC-11877,2024-06-18,GB,Birmingham,Software Engineer,mid,English,display,retention,378444,5758,351,2470.41,350365.75,141.8249,8.0
MC-11499,2024-06-18,US,Seattle,Researcher,mid,English,content_marketing,retention,71050,1287,60,1570.63,55523.08,35.3508,9.0
MC-11058,2024-06-18,FR,Lyon,Marketing Manager,premium,French,email,retention,2082,44,2,420.44,7300.66,17.3643,5.0
MC-11273,2024-06-18,FR,Bordeaux,Software Engineer,mid,French,social_media,acquisition,74965,1127,67,819.12,64297.31,78.4956,3.0
MC-11114,2024-06-18,DE,Stuttgart,Accountant,budget,German,search,acquisition,2237,142,7,330.19,1068.53,3.2361,5.0
MC-11052,2024-06-18,AU,Adelaide,Accountant,premium,English,display,acquisition,100575,1100,81,4230.76,279039.64,65.955,3.0
MC-10009,2024-06-18,FR,Toulouse,Designer,mid,French,display,re_engagement,55893,743,44,1515.38,21452.24,14.1563,4.0
MC-11534,2024-06-18,IN,Chennai,Marketing Manager,premium,Hindi,search,awareness,23479,1886,110,371.07,423708.21,1141.8552,8.0
MC-12791,2024-06-19,SG,Singapore,Product Manager,mid,English,email,awareness,29406,910,61,871.71,57603.8,66.0814,8.0
MC-12698,2024-06-19,CA,Calgary,Data Scientist,mid,English,email,acquisition,10918,316,21,803.58,20206.59,25.1457,10.0
MC-12701,2024-06-19,GB,Leeds,Marketing Manager,premium,English,content_marketing,retention,5180,83,2,3169.61,6955.47,2.1944,2.0
MC-12373,2024-06-19,IN,Mumbai,Data Scientist,budget,Hindi,social_media,acquisition,133877,2136,42,716.13,8450.74,11.8006,9.0
MC-11187,2024-06-19,AU,Sydney,HR Manager,premium,English,content_marketing,awareness,15027,308,19,1820.28,57444.98,31.5583,2.0
MC-11174,2024-06-19,US,Phoenix,Accountant,mid,English,search,acquisition,20758,1462,53,921.03,36838.59,39.9972,
MC-10130,2024-06-19,FR,Bordeaux,Lawyer,mid,French,search,re_engagement,30831,2150,159,307.38,174681.9,568.293,9.0
MC-11388,2024-06-19,US,Houston,Sales Rep,premium,English,influencer,acquisition,142291,2667,138,2227.39,430031.64,193.0653,3.0
MC-11288,2024-06-19,ZA,Port Elizabeth,Designer,mid,Afrikaans,email,retention,12726,486,25,664.32,11200.84,16.8606,8.0
MC-10339,2024-06-19,ZA,Pretoria,Lawyer,budget,Afrikaans,display,acquisition,500000,5320,69,827.17,14401.55,17.4106,6.0
MC-10820,2024-06-19,IL,Netanya,Sales Rep,budget,Hebrew,email,awareness,8465,283,6,967.64,704.89,0.7285,6.0
MC-12832,2024-06-19,CA,Vancouver,Software Engineer,premium,English,content_marketing,awareness,43357,891,28,1966.92,178440.17,90.7206,5.0
MC-12010,2024-06-19,US,Seattle,Architect,budget,English,email,retention,21163,770,57,7010.76,10647.84,1.5188,10.0
MC-12042,2024-06-19,NL,Rotterdam,Consultant,premium,Dutch,content_marketing,acquisition,119742,2492,195,1555.66,784149.52,504.0623,8.0
MC-12180,2024-06-19,US,Seattle,Architect,premium,English,email,awareness,12941,427,23,5749.31,132091.4,22.9752,6.0
MC-11521,2024-06-19,DE,Munich,Lawyer,mid,German,content_marketing,acquisition,3012,64,3,7900.54,3839.53,0.486,4.0
MC-11196,2024-06-19,US,Phoenix,Product Manager,premium,English,display,awareness,500000,7714,264,4433.44,883927.01,199.3772,6.0
MC-12063,2024-06-19,US,Houston,Teacher,premium,English,search,acquisition,19392,1606,29,1900.19,81806.64,43.0518,6.0
MC-11778,2024-06-19,DE,Frankfurt,Consultant,mid,German,social_media,retention,500000,11770,475,475.88,451024.61,947.7696,9.0
MC-11071,2024-06-19,CA,Calgary,Physician,budget,English,social_media,re_engagement,101460,1951,54,2643.11,10282.92,3.8905,7.0
MC-10775,2024-06-19,DE,Frankfurt,Lawyer,premium,German,social_media,acquisition,43437,822,43,960.13,274860.26,286.274,
MC-12472,2024-06-19,BR,Fortaleza,Lawyer,mid,Portuguese,search,awareness,21676,1293,84,2406.37,95238.39,39.5776,6.0
MC-11055,2024-06-19,GB,Manchester,Accountant,budget,English,display,retention,79569,879,11,1037.35,1833.1,1.7671,8.0
MC-12321,2024-06-19,FR,Toulouse,HR Manager,mid,French,search,awareness,36097,2998,167,11237.29,104853.43,9.3308,8.0
MC-12204,2024-06-19,GB,London,Lawyer,premium,English,email,re_engagement,6540,141,9,4216.39,51491.83,12.2123,1.0
MC-10901,2024-06-19,GB,London,Writer,mid,English,email,acquisition,16437,620,31,1570.59,18771.58,11.9519,7.0
MC-10589,2024-06-19,JP,Nagoya,Teacher,budget,Japanese,search,retention,15252,1402,40,1106.19,3366.84,3.0436,9.0
MC-10751,2024-06-19,US,Seattle,Software Engineer,budget,English,search,awareness,13133,1107,72,1679.77,15606.99,9.2911,3.0
MC-10054,2024-06-19,NL,Eindhoven,Data Scientist,premium,Dutch,social_media,retention,367255,5793,305,1569.41,1655260.7,1054.7025,5.0
MC-12950,2024-06-19,IN,Hyderabad,Software Engineer,mid,Hindi,search,acquisition,10287,952,12,726.07,12872.95,17.7296,2.0
MC-12626,2024-06-19,CA,Montreal,Teacher,mid,English,social_media,acquisition,58005,1123,59,425.63,26659.9,62.6363,
MC-10531,2024-06-19,FR,Toulouse,Physician,budget,French,social_media,retention,101527,2560,93,261.83,20771.54,79.3322,4.0
MC-10753,2024-06-19,GB,Manchester,Teacher,mid,English,search,awareness,429675,31970,1945,52433.7,1300698.92,24.8065,8.0
MC-11064,2024-06-20,US,Phoenix,Software Engineer,budget,English,email,acquisition,35536,1092,58,871.08,11241.42,12.9052,2.0
MC-12394,2024-06-20,BR,São Paulo,Consultant,premium,Portuguese,email,retention,4221,89,5,1509.46,18324.02,12.1395,10.0
MC-12706,2024-06-20,GB,Bristol,Accountant,mid,English,social_media,acquisition,196135,4391,104,11480.08,69107.0,6.0197,8.0
MC-10489,2024-06-20,ES,Madrid,Accountant,mid,Spanish,search,acquisition,34465,1843,50,4317.36,33753.45,7.8181,3.0
MC-12062,2024-06-20,FR,Bordeaux,Product Manager,budget,French,social_media,awareness,120725,3070,216,2922.82,32674.41,11.1791,2.0
MC-10461,2024-06-20,US,San Francisco,Consultant,mid,English,content_marketing,acquisition,350377,7977,327,587.48,214648.23,365.3711,6.0
MC-11118,2024-06-20,US,New York,Accountant,mid,English,email,awareness,21062,504,14,3155.6,10113.07,3.2048,7.0
MC-10422,2024-06-20,ZA,Cape Town,Product Manager,premium,Afrikaans,social_media,re_engagement,9325,225,14,13212.93,65658.58,4.9693,5.0
MC-11599,2024-06-20,US,Seattle,Marketing Manager,budget,English,social_media,awareness,23757,395,17,6864.16,2469.7,0.3598,1.0
MC-11688,2024-06-20,DE,Hamburg,Teacher,budget,German,social_media,acquisition,127300,2357,70,490.17,6458.45,13.1759,6.0
MC-11485,2024-06-20,US,New York,Consultant,mid,English,influencer,retention,7608,241,17,5409.88,12256.58,2.2656,4.0
MC-10219,2024-06-20,IN,Delhi,Teacher,mid,Hindi,email,re_engagement,3017,94,1,1588.03,654.92,0.4124,8.0
MC-12425,2024-06-20,IN,Delhi,Product Manager,premium,Hindi,social_media,retention,31442,812,64,1859.94,301651.85,162.1836,8.0
MC-12158,2024-06-20,SG,Singapore,Physician,mid,English,email,awareness,55061,1285,88,3077.65,89568.73,29.103,9.0
MC-11642,2024-06-20,NL,Rotterdam,Sales Rep,budget,Dutch,social_media,retention,15252,361,19,7548.09,2196.27,0.291,2.0
MC-11662,2024-06-20,US,Houston,Writer,mid,English,search,acquisition,23828,1631,47,1372.54,31048.74,22.6214,4.0
MC-12124,2024-06-20,IN,Delhi,Accountant,budget,Hindi,influencer,awareness,82609,2305,48,17695.26,8387.81,0.474,
MC-11562,2024-06-20,GB,London,HR Manager,mid,English,content_marketing,acquisition,10474,235,8,7121.25,3803.74,0.5341,9.0
MC-10455,2024-06-20,IN,Chennai,Architect,mid,Hindi,email,acquisition,139826,4547,83,4524.14,104441.12,23.0853,2.0
MC-11464,2024-06-20,IN,Bangalore,Product Manager,mid,Hindi,search,retention,19120,1532,73,1360.14,66924.05,49.2038,2.0
MC-11138,2024-06-20,IN,Hyderabad,Physician,budget,Hindi,email,acquisition,27375,781,36,473.45,8516.19,17.9875,8.0
MC-10234,2024-06-20,US,Phoenix,Sales Rep,premium,English,email,awareness,66165,2220,136,1098.49,319638.37,290.9798,10.0
MC-11591,2024-06-20,IN,Bangalore,Data Scientist,mid,Hindi,content_marketing,acquisition,45834,642,21,3161.51,26350.06,8.3346,5.0
MC-10125,2024-06-20,IL,Jerusalem,Architect,budget,Hebrew,social_media,awareness,265192,6861,458,2120.44,97561.46,46.01,7.0
MC-12029,2024-06-20,IN,Kolkata,Product Manager,mid,Hindi,email,retention,14880,532,19,4219.92,16922.83,4.0102,9.0
MC-10260,2024-06-20,US,Houston,Consultant,mid,English,social_media,acquisition,39567,661,45,3267.33,34569.56,10.5804,1.0
MC-10026,2024-06-20,ES,Madrid,Consultant,budget,Spanish,content_marketing,acquisition,69126,1116,57,6780.75,9148.54,1.3492,5.0
MC-10508,2024-06-20,US,Houston,Architect,mid,English,email,acquisition,6218,137,1,3576.24,924.79,0.2586,6.0
MC-11955,2024-06-20,US,Houston,HR Manager,mid,English,email,retention,15214,451,8,2658.48,3676.65,1.383,6.0
MC-12455,2024-06-20,FR,Marseille,Accountant,premium,French,social_media,awareness,155737,3530,42,1775.07,142518.69,80.2891,
MC-10386,2024-06-20,CA,Toronto,Physician,budget,English,social_media,awareness,500000,9334,546,544.87,104963.49,192.6395,2.0
MC-11822,2024-06-20,DE,Hamburg,Accountant,budget,German,influencer,acquisition,55467,1116,88,4848.57,14757.45,3.0437,4.0
MC-11361,2024-06-20,BR,Brasília,Teacher,mid,Portuguese,search,retention,25468,1900,71,942.61,41447.81,43.9713,8.0
MC-11821,2024-06-20,MX,Guadalajara,Sales Rep,premium,Spanish,social_media,awareness,26805,432,23,4528.06,66042.45,14.5852,2.0
MC-10773,2024-06-20,GB,Bristol,Architect,budget,English,search,awareness,38729,2442,150,16807.53,26802.85,1.5947,
MC-11817,2024-06-20,GB,Bristol,Designer,mid,English,display,acquisition,95457,1257,29,9607.91,14266.8,1.4849,8.0
MC-10888,2024-06-20,US,Chicago,Accountant,mid,English,social_media,retention,245802,5663,118,3291.7,96980.01,29.462,3.0
MC-11238,2024-06-20,GB,Glasgow,Designer,budget,English,social_media,re_engagement,15792,302,11,11812.71,1241.77,0.1051,1.0
MC-12286,2024-06-20,AU,Adelaide,Marketing Manager,mid,English,content_marketing,acquisition,86018,1559,118,9665.31,86388.0,8.9379,5.0
MC-11231,2024-06-20,IL,Jerusalem,Software Engineer,budget,Hebrew,influencer,acquisition,500000,14858,858,2807.55,147241.94,52.445,4.0
MC-11820,2024-06-20,DE,Stuttgart,Sales Rep,budget,German,search,retention,128510,11002,148,1700.92,17482.69,10.2784,8.0
MC-12655,2024-06-20,BR,Rio de Janeiro,Physician,premium,Portuguese,email,acquisition,15872,439,14,2274.18,82726.27,36.3763,5.0
MC-12649,2024-06-20,IN,Delhi,Software Engineer,mid,Hindi,social_media,retention,316922,7093,520,1854.13,563529.3,303.9319,5.0
MC-11264,2024-06-20,DE,Stuttgart,Software Engineer,mid,German,search,awareness,8164,576,42,38732.05,44486.18,1.1486,6.0
MC-12254,2024-06-20,ES,Valencia,Data Scientist,mid,Spanish,email,awareness,42853,1496,33,3196.24,30956.42,9.6853,
MC-11301,2024-06-20,GB,London,Product Manager,budget,English,email,acquisition,19399,561,10,12858.25,1316.08,0.1024,7.0
MC-10342,2024-06-20,IN,Chennai,Lawyer,budget,Hindi,social_media,awareness,179982,4572,191,1441.91,37565.79,26.0528,10.0
MC-11362,2024-06-20,US,Phoenix,Researcher,mid,English,search,awareness,32101,2422,137,6513.0,122332.57,18.7828,7.0
MC-12532,2024-06-20,ES,Bilbao,Teacher,mid,Spanish,display,acquisition,25731,221,8,1116.14,4378.22,3.9226,10.0
MC-12988,2024-06-20,SG,Singapore,Consultant,premium,English,email,awareness,4313,157,11,2966.85,48777.14,16.4407,7.0
MC-10803,2024-06-20,GB,Birmingham,Software Engineer,mid,English,search,acquisition,78997,5366,194,904.19,193964.29,214.5172,9.0
MC-11785,2024-06-21,IN,Hyderabad,Product Manager,budget,Hindi,search,re_engagement,60398,5408,380,174.58,50581.36,289.7317,5.0
MC-12518,2024-06-21,BR,São Paulo,Writer,budget,Portuguese,email,awareness,4912,129,1,1847.61,95.87,0.0519,1.0
MC-11041,2024-06-21,ZA,Pretoria,Researcher,mid,Afrikaans,email,retention,16048,419,6,453.85,5253.64,11.5757,5.0
MC-10825,2024-06-21,BR,Fortaleza,Sales Rep,budget,Portuguese,email,acquisition,145719,5464,304,399.2,37337.02,93.5296,3.0
MC-11177,2024-06-21,ZA,Port Elizabeth,Consultant,budget,Afrikaans,influencer,acquisition,16633,337,9,1752.58,1134.66,0.6474,
MC-10843,2024-06-21,DE,Stuttgart,Architect,mid,German,display,retention,19017,200,6,9058.3,6377.53,0.7041,9.0
MC-11098,2024-06-21,IN,Hyderabad,Marketing Manager,premium,Hindi,email,re_engagement,14040,531,15,1563.79,58987.4,37.7208,3.0
MC-12328,2024-06-21,US,New York,Accountant,mid,English,social_media,awareness,384525,8163,314,6123.2,278531.28,45.4879,3.0
MC-10884,2024-06-21,GB,London,Lawyer,budget,English,social_media,acquisition,97932,2178,148,408.84,35203.26,86.1052,1.0
MC-12795,2024-06-21,IN,Pune,Accountant,mid,Hindi,email,retention,16553,441,5,438.51,3965.36,9.0428,5.0
MC-12127,2024-06-21,US,Houston,Software Engineer,budget,English,display,re_engagement,134571,1633,89,4790.41,17631.12,3.6805,5.0
MC-12137,2024-06-21,BR,Rio de Janeiro,Lawyer,mid,Portuguese,influencer,awareness,135181,3746,114,1542.9,135309.97,87.6985,5.0
MC-10035,2024-06-21,FR,Toulouse,Product Manager,mid,French,email,re_engagement,54984,1164,49,6109.8,45897.18,7.5121,2.0
MC-10470,2024-06-21,GB,Manchester,Designer,mid,English,social_media,re_engagement,14987,316,7,609.27,4578.06,7.514,3.0
MC-12467,2024-06-21,BR,Salvador,Researcher,budget,Portuguese,search,acquisition,11033,881,31,835.14,4715.71,5.6466,7.0
MC-10563,2024-06-21,IN,Pune,Designer,budget,Hindi,search,awareness,13678,1262,41,1419.69,4432.19,3.1219,5.0
MC-12226,2024-06-21,FR,Paris,Product Manager,mid,French,display,acquisition,93438,978,53,42409.74,45211.55,1.0661,10.0
MC-12092,2024-06-21,BR,Fortaleza,Accountant,premium,Portuguese,content_marketing,retention,76712,1416,30,4834.06,135214.23,27.9712,8.0
MC-12502,2024-06-21,BR,Salvador,Designer,mid,Portuguese,social_media,retention,500000,12810,220,7079.24,135954.95,19.2047,5.0
MC-11346,2024-06-21,CA,Toronto,Accountant,mid,English,social_media,awareness,254772,6616,263,1789.58,194821.49,108.8644,1.0
MC-12823,2024-06-21,US,San Francisco,Consultant,budget,English,social_media,retention,22362,525,30,5847.41,4902.85,0.8385,2.0
MC-12679,2024-06-21,ES,Seville,Software Engineer,budget,Spanish,search,awareness,7588,542,25,2441.73,5942.95,2.4339,5.0
MC-11997,2024-06-21,IL,Tel Aviv,Physician,mid,Hebrew,social_media,acquisition,25777,405,12,10298.88,11751.36,1.141,10.0
MC-10743,2024-06-21,IN,Kolkata,HR Manager,mid,Hindi,search,re_engagement,26634,1516,41,2786.63,18516.35,6.6447,5.0
MC-10737,2024-06-21,BR,São Paulo,Software Engineer,mid,Portuguese,search,acquisition,60520,3913,275,5334.29,289867.74,54.3405,6.0
MC-11745,2024-06-21,ES,Seville,Sales Rep,mid,Spanish,email,acquisition,15902,407,7,1662.56,3798.59,2.2848,7.0
MC-10090,2024-06-21,US,Phoenix,Software Engineer,budget,English,social_media,retention,14007,217,10,2648.41,2075.68,0.7837,7.0
MC-12172,2024-06-21,IN,Chennai,Designer,premium,Hindi,display,retention,8427,95,3,1162.61,7488.28,6.4409,4.0
MC-10094,2024-06-21,IL,Jerusalem,HR Manager,premium,Hebrew,social_media,acquisition,76415,1909,40,1482.81,113911.72,76.8215,9.0
MC-10283,2024-06-21,US,San Francisco,Lawyer,budget,English,social_media,acquisition,6842,97,4,964.78,911.45,0.9447,4.0
MC-11307,2024-06-22,US,Phoenix,Data Scientist,premium,English,social_media,acquisition,26567,583,39,6089.7,238908.05,39.2315,3.0
MC-12072,2024-06-22,IN,Delhi,Product Manager,budget,Hindi,social_media,acquisition,52562,806,50,6929.62,6495.35,0.9373,6.0
MC-10948,2024-06-22,AU,Perth,Data Scientist,budget,English,social_media,retention,23205,422,26,1907.99,5071.37,2.658,1.0
MC-12612,2024-06-22,DE,Cologne,Product Manager,premium,German,display,awareness,49191,664,22,4538.48,71548.65,15.7649,10.0
MC-11135,2024-06-22,GB,Manchester,Sales Rep,mid,English,search,awareness,1133,97,7,196.52,3392.55,17.2631,6.0
MC-10444,2024-06-22,IL,Haifa,Lawyer,mid,Hebrew,social_media,awareness,96885,2144,21,6850.41,21487.22,3.1366,10.0
MC-12208,2024-06-22,DE,Stuttgart,Researcher,premium,German,social_media,awareness,108055,2248,46,628.31,153118.7,243.6993,1.0
MC-12210,2024-06-22,FR,Bordeaux,Lawyer,budget,French,email,retention,161818,3693,145,472.76,36409.94,77.0157,3.0
MC-10196,2024-06-22,US,Los Angeles,Teacher,budget,English,email,acquisition,24221,904,71,2273.87,8275.61,3.6394,10.0
MC-10476,2024-06-22,US,San Francisco,Physician,budget,English,social_media,acquisition,85335,1678,72,704.99,13519.37,19.1767,8.0
MC-10122,2024-06-22,NL,Eindhoven,Writer,budget,Dutch,email,retention,222295,5368,128,291.75,13076.98,44.8226,9.0
MC-12657,2024-06-22,ZA,Pretoria,Sales Rep,budget,Afrikaans,email,acquisition,61732,1427,19,1252.81,1633.33,1.3037,1.0
MC-12569,2024-06-22,US,Seattle,Consultant,budget,English,display,retention,458592,5500,82,3955.95,12325.17,3.1156,5.0
MC-10979,2024-06-22,IN,Bangalore,Consultant,budget,Hindi,search,acquisition,500000,46939,752,1678.06,114120.51,68.0074,4.0
MC-10379,2024-06-22,MX,Tijuana,Researcher,mid,Spanish,email,acquisition,7623,184,6,693.33,5723.56,8.2552,9.0
MC-10827,2024-06-22,FR,Bordeaux,Designer,mid,French,influencer,acquisition,54075,1640,81,1367.78,50480.49,36.9069,8.0
MC-10141,2024-06-22,GB,Birmingham,Researcher,mid,English,display,awareness,144306,1806,142,3345.24,126918.12,37.9399,7.0
MC-11846,2024-06-22,IN,Delhi,Architect,budget,Hindi,social_media,re_engagement,25340,564,23,853.85,4030.46,4.7203,2.0
MC-10534,2024-06-22,FR,Bordeaux,HR Manager,mid,French,display,awareness,78030,695,47,2550.74,28406.97,11.1368,4.0
MC-11974,2024-06-22,IL,Jerusalem,Marketing Manager,premium,Hebrew,social_media,awareness,43037,1105,56,2718.19,194580.22,71.5845,3.0
MC-10659,2024-06-22,IL,Jerusalem,Writer,mid,Hebrew,email,retention,19014,650,41,3265.15,19117.04,5.8549,8.0
MC-10281,2024-06-22,US,Chicago,Consultant,budget,English,social_media,retention,47112,1061,78,3283.28,10825.62,3.2972,2.0
MC-10312,2024-06-22,US,San Francisco,Lawyer,mid,English,display,acquisition,500000,4612,123,447.82,158558.14,354.0667,9.0
MC-10420,2024-06-22,IN,Delhi,Data Scientist,mid,Hindi,influencer,awareness,81797,2321,52,1489.61,67458.61,45.2861,5.0
MC-12100,2024-06-22,CA,Ottawa,Software Engineer,premium,English,search,awareness,115422,10965,684,758.16,4305378.57,5678.7203,5.0
MC-12541,2024-06-23,FR,Lyon,Data Scientist,mid,French,content_marketing,acquisition,18818,300,15,1655.56,17290.04,10.4436,5.0
MC-12503,2024-06-23,FR,Bordeaux,Product Manager,premium,French,email,retention,40953,1446,109,3861.6,424821.71,110.0118,10.0
MC-12380,2024-06-23,NL,Eindhoven,Data Scientist,budget,Dutch,email,acquisition,1964,74,2,1286.84,365.78,0.2842,
MC-12969,2024-06-23,SG,Singapore,Consultant,mid,English,email,awareness,7872,217,11,4712.17,7274.65,1.5438,7.0
MC-12235,2024-06-23,US,Houston,Writer,premium,English,email,acquisition,25508,664,40,3133.08,127053.32,40.5522,
MC-11216,2024-06-23,CA,Calgary,Consultant,budget,English,search,awareness,196169,10591,410,2069.49,49444.43,23.8921,
MC-10063,2024-06-23,MX,Puebla,Teacher,mid,Spanish,social_media,acquisition,500000,8105,366,7562.85,164552.69,21.758,10.0
MC-12956,2024-06-23,FR,Toulouse,Lawyer,mid,French,search,retention,13561,759,56,6335.43,73209.55,11.5556,3.0
MC-11535,2024-06-23,US,Phoenix,Consultant,mid,English,search,acquisition,23370,2188,47,1395.57,35150.31,25.1871,6.0
MC-11313,2024-06-23,US,Seattle,Product Manager,mid,English,influencer,retention,54658,1042,73,2403.24,61720.36,25.6821,2.0
MC-11420,2024-06-23,IN,Chennai,Researcher,mid,Hindi,social_media,acquisition,90870,1315,77,13429.33,52698.5,3.9241,8.0
MC-11039,2024-06-23,US,Seattle,Physician,mid,English,influencer,retention,80274,2375,127,2903.76,124648.34,42.9265,1.0
MC-12627,2024-06-23,IN,Delhi,HR Manager,premium,Hindi,email,awareness,7148,272,3,2440.36,7007.07,2.8713,8.0
MC-11766,2024-06-23,US,New York,Designer,premium,English,display,retention,196059,2117,39,4337.23,125636.02,28.9669,5.0
MC-12949,2024-06-23,BR,Brasília,Consultant,mid,Portuguese,content_marketing,acquisition,30034,700,8,8320.7,5495.94,0.6605,6.0
